Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureAttributesUsed,measureNumIterations,measureOutOfBagError
bird_clean,1,11,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,408.0,5.0,3.0,2.0,0.0,60.0,40.0,0.0,0.375,0.08981029810298102,0.2108238406442474,33.90406998294906,57.51060689811803,12.71373391844283,3.194600833579715,9.519133084863116,2.542746783688566,0.638920166715943,1.9038266169726232,9.519133084863117,1.9038266169726235,74.87283551730185,1.0,2.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.4082482904638631,1.0,1.0,0.6,0.26666666666666666,0.7333333333333333,0.4,NaN,0.6,NaN,NaN,1.0,1.0,NaN,0.6,0.001,0.0,0.0,0.0,0.0,0.0,51202.0,49333.0,2182.0,100.0,30.0,?,?,?,?
bird_clean,1,12,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,408.0,5.0,3.0,2.0,0.0,60.0,40.0,0.0,0.49999999999999994,0.11192411924119239,0.2976011790335828,42.252205500778395,81.18258526889157,12.71373391844283,11.870557866521462,0.8431760519213682,2.542746783688566,2.3741115733042926,0.16863521038427365,6.856404890367625,1.3712809780735251,53.92912054279796,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,0.4,NaN,0.6,NaN,NaN,0.9,0.8400000000000001,NaN,0.6,0.0,0.0,0.0,0.0,0.0,0.0,51202.0,49333.0,2182.0,80.0,23.333333333333336,?,?,?,?
bird_clean,1,13,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,408.0,5.0,5.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0013550135501354955,0.0018179414451217678,0.5115279116316976,0.49591600027161065,12.71373391844283,0.029382831683346315,12.684351086759484,2.542746783688566,0.005876566336669263,2.536870217351897,12.684351086759484,2.536870217351897,99.76888904650802,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,51202.0,49333.0,2182.0,100.0,16.666666666666664,?,?,?,?
bird_clean,1,14,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,3.0,1.0,0.0,75.0,25.0,0.0,0.6666666666666666,0.05663692889970261,0.19222323721898374,22.420660248053967,55.04027310294212,8.557731191940366,1.6060637019953714,6.951667489944995,2.1394327979850916,0.40151592549884285,1.7379168724862488,6.951667489944995,1.7379168724862488,81.23259931898826,0.5,1.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,0.5,0.6666666666666666,0.5773502691896258,1.0,1.0,0.75,0.0,1.0,0.25,1.0,0.75,0.8333333333333333,0.7886751345948129,1.0,1.0,0.8888888888888888,0.75,0.0,0.0,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,100.0,20.833333333333332,?,?,?,?
bird_clean,1,15,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,3.0,1.0,0.0,75.0,25.0,0.0,0.6666666666666666,0.05663692889970261,0.19222323721898374,22.420660248053967,55.04027310294212,8.557731191940366,1.6060637019953714,6.951667489944995,2.1394327979850916,0.40151592549884285,1.7379168724862488,6.951667489944995,1.7379168724862488,81.23259931898826,0.5,1.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,0.5,0.6666666666666666,0.5773502691896258,1.0,1.0,0.75,0.0,1.0,0.25,1.0,0.75,0.8333333333333333,0.7886751345948129,1.0,1.0,0.8888888888888888,0.75,0.001,0.0,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,100.0,20.833333333333332,?,?,?,?
bird_clean,1,16,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,3.0,1.0,0.0,75.0,25.0,0.0,0.6363636363636364,0.084279535009462,0.287977615757976,33.363440727116114,82.4581192584752,8.557731191940366,10.285543801500816,-1.7278126095604502,2.1394327979850916,2.571385950375204,-0.43195315239011256,6.2216887075220075,1.5554221768805019,72.70254893471726,0.5,1.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,0.5,0.6666666666666666,0.5773502691896258,0.75,0.75,0.75,0.08333333333333333,0.9166666666666666,0.25,0.875,0.75,0.7499999999999999,0.6830127018922193,0.8333333333333334,0.75,0.7777777777777777,0.75,0.0,0.0,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,75.0,16.666666666666664,?,?,?,?
bird_clean,1,17,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,3.0,1.0,0.0,75.0,25.0,0.0,0.6923076923076923,0.1119221411192214,0.3037021322718437,41.782028693682356,81.93831674460107,10.14280278525796,10.869919005229988,-0.7271162199720287,2.53570069631449,2.717479751307497,-0.18177905499300717,7.230059024995851,1.8075147562489629,71.28265409541797,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,NaN,0.0,NaN,NaN,0.5,0.25,0.75,0.0,1.0,0.25,NaN,0.75,NaN,NaN,0.875,0.8125,NaN,0.75,0.0,0.001,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,75.0,20.833333333333332,?,?,?,?
bird_clean,1,18,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,4.0,0.0,0.0,100.0,0.0,0.0,1.0,0.028994322789943204,0.09647365867005507,10.823967578254662,26.028428389636183,10.14280278525796,0.6078241598598088,9.534978625398152,2.53570069631449,0.1519560399649522,2.383744656349538,9.53497862539815,2.3837446563495375,94.00733532211382,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,100.0,20.833333333333332,?,?,?,?
bird_clean,1,19,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,4.0,0.0,0.0,100.0,0.0,0.0,1.0,0.001351716680183808,0.0018135182299267797,0.5046138731120963,0.4892841220253268,10.14280278525796,0.02344895613063788,10.119353829127322,2.53570069631449,0.00586223903265947,2.5298384572818304,10.119353829127322,2.5298384572818304,99.76881186958776,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,100.0,16.666666666666664,?,?,?,?
bird_clean,1,20,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02310311155E7,409.0,4.0,4.0,0.0,0.0,100.0,0.0,0.0,1.0,0.05663692889970261,0.1364223031106069,21.143321283397224,36.806504451207694,10.14280278525796,1.1921993635889796,8.95060342166898,2.53570069631449,0.2980498408972449,2.237650855417245,8.95060342166898,2.237650855417245,88.24585877463988,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,51319.0,49450.0,2065.0,100.0,25.0,?,?,?,?
