@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
63,38,0,312,63,0.832,1,0.108571,1,0.891429,0.195876,0.847458,1.18,0.00004
64,38,0,311,64,0.829333,1,0.108883,1,0.891117,0.196382,0.845036,1.183381,0.00005
65,38,0,310,65,0.826667,1,0.109195,1,0.890805,0.196891,0.842615,1.186782,0.00006
66,38,0,309,66,0.824,1,0.10951,1,0.89049,0.197403,0.840194,1.190202,0.000064
67,38,0,308,67,0.821333,1,0.109827,1,0.890173,0.197917,0.837772,1.193642,0.000066
68,38,0,307,68,0.818667,1,0.110145,1,0.889855,0.198433,0.835351,1.197101,0.00007
69,38,0,306,69,0.816,1,0.110465,1,0.889535,0.198953,0.83293,1.200581,0.000073
70,38,0,305,70,0.813333,1,0.110787,1,0.889213,0.199475,0.830508,1.204082,0.00008
71,38,0,304,71,0.810667,1,0.111111,1,0.888889,0.2,0.828087,1.207602,0.000083
72,38,0,303,72,0.808,1,0.111437,1,0.888563,0.200528,0.825666,1.211144,0.000085
73,38,0,302,73,0.805333,1,0.111765,1,0.888235,0.201058,0.823245,1.214706,0.000087
74,38,0,301,74,0.802667,1,0.112094,1,0.887906,0.201592,0.820823,1.218289,0.000088
75,38,0,300,75,0.8,1,0.112426,1,0.887574,0.202128,0.818402,1.221893,0.00009
76,38,0,299,76,0.797333,1,0.11276,1,0.88724,0.202667,0.815981,1.225519,0.00009
77,38,0,298,77,0.794667,1,0.113095,1,0.886905,0.203209,0.813559,1.229167,0.000096
78,38,0,297,78,0.792,1,0.113433,1,0.886567,0.203753,0.811138,1.232836,0.000108
79,38,0,296,79,0.789333,1,0.113772,1,0.886228,0.204301,0.808717,1.236527,0.000152
80,38,0,295,80,0.786667,1,0.114114,1,0.885886,0.204852,0.806295,1.24024,0.000163
81,38,0,294,81,0.784,1,0.114458,1,0.885542,0.205405,0.803874,1.243976,0.000171
82,38,0,293,82,0.781333,1,0.114804,1,0.885196,0.205962,0.801453,1.247734,0.000193
83,38,0,292,83,0.778667,1,0.115152,1,0.884848,0.206522,0.799031,1.251515,0.000199
