@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
54,68.833333,0,306.226742,37.939925,0.889763,1,0.183526,1,0.816474,0.310135,0.908136,1.101157,0
55,68.833333,0,305.151221,39.015445,0.886638,1,0.184054,1,0.815946,0.310888,0.905532,1.104324,0
56,68.833333,0,304.0757,40.090966,0.883513,1,0.184585,1,0.815415,0.311645,0.902927,1.107509,0
57,68.833333,0,303.48231,40.684357,0.881789,1,0.184879,1,0.815121,0.312064,0.901491,1.109274,0
58,68.833333,0,302.406789,41.759878,0.878664,1,0.185415,1,0.814585,0.312827,0.898886,1.112488,0
59,68.833333,0,301.813398,42.353269,0.87694,1,0.185711,1,0.814289,0.313249,0.89745,1.114269,0
60,68.833333,0,300.37937,43.787296,0.872773,1,0.186433,1,0.813567,0.314274,0.893977,1.118596,0
61,68.833333,0,298.945342,45.221324,0.868606,1,0.18716,1,0.81284,0.315307,0.890505,1.122958,0
62,68.833333,0,297.511315,46.655352,0.86444,1,0.187892,1,0.812108,0.316346,0.887033,1.127354,0
63,68.833333,0,296.917924,47.248743,0.862716,1,0.188197,1,0.811803,0.316778,0.885596,1.129183,0
64,68.833333,0,296.324533,47.842134,0.860991,1,0.188503,1,0.811497,0.317211,0.884159,1.131018,0
65,68.833333,0,295.249012,48.917654,0.857866,1,0.18906,1,0.81094,0.317999,0.881555,1.134359,0
66,68.833333,0,293.814984,50.351682,0.8537,1,0.189807,1,0.810193,0.319056,0.878083,1.138844,0
67,68.833333,0,293.221594,50.945073,0.851976,1,0.190118,1,0.809882,0.319495,0.876646,1.140711,0
68,68.833333,0,291.787566,52.379101,0.847809,1,0.190874,1,0.809126,0.320562,0.873174,1.145247,0
69,68.833333,0,291.194175,52.972492,0.846085,1,0.191189,1,0.808811,0.321005,0.871737,1.147135,0
70,68.833333,0,290.600784,53.565882,0.844361,1,0.191505,1,0.808495,0.32145,0.870301,1.149028,0
71,68.833333,0,289.525263,54.641403,0.841236,1,0.192079,1,0.807921,0.32226,0.867696,1.152477,0
72,68.833333,0,288.091236,56.075431,0.837069,1,0.192851,1,0.807149,0.323345,0.864224,1.157107,0
73,68.833333,0,287.536128,56.630539,0.835456,1,0.193152,1,0.806848,0.323767,0.86288,1.15891,0
74,68.833333,0,286.460607,57.706059,0.832331,1,0.193736,1,0.806264,0.324588,0.860276,1.162418,0
75,68.833333,0,285.867216,58.29945,0.830607,1,0.19406,1,0.80594,0.325043,0.858839,1.164362,0
76,68.833333,0,285.273826,58.892841,0.828883,1,0.194386,1,0.805614,0.325499,0.857402,1.166314,0
77,68.833333,0,284.198305,59.968362,0.825758,1,0.194978,1,0.805022,0.326329,0.854798,1.169867,0
78,68.833333,0,283.122784,61.043883,0.822633,1,0.195574,1,0.804426,0.327163,0.852194,1.173442,0
79,68.833333,0,282.529393,61.637273,0.820909,1,0.195904,1,0.804096,0.327625,0.850757,1.175423,0
80,68.833333,0,281.453872,62.712794,0.817784,1,0.196505,1,0.803495,0.328466,0.848153,1.179033,0
81,68.833333,0,280.860482,63.306185,0.81606,1,0.196839,1,0.803161,0.328931,0.846716,1.181033,0
82,68.833333,0,280.267091,63.899576,0.814335,1,0.197173,1,0.802827,0.329398,0.845279,1.183041,0
83,68.833333,0,279.6737,64.492967,0.812611,1,0.197509,1,0.802491,0.329867,0.843843,1.185055,0
84,68.833333,0,279.080309,65.086358,0.810887,1,0.197846,1,0.802154,0.330336,0.842406,1.187076,0
85,68.833333,0,278.004788,66.161878,0.807762,1,0.19846,1,0.80154,0.331191,0.839802,1.190757,0
86,68.833333,0,277.411398,66.755269,0.806038,1,0.1988,1,0.8012,0.331665,0.838365,1.192798,0
87,68.833333,0,276.335877,67.83079,0.802913,1,0.199419,1,0.800581,0.332526,0.835761,1.196515,0
88,68.833333,0,275.742486,68.424181,0.801189,1,0.199763,1,0.800237,0.333003,0.834324,1.198575,0
89,68.833333,0,275.149095,69.017572,0.799465,1,0.200107,1,0.799893,0.333482,0.832887,1.200643,0
90,68.833333,0,273.715067,70.451599,0.795298,1,0.200945,1,0.799055,0.334645,0.829415,1.205669,0
91,68.833333,0,272.28104,71.885627,0.791131,1,0.20179,1,0.79821,0.335815,0.825943,1.210738,0
92,68.833333,0,270.847012,73.319655,0.786965,1,0.202641,1,0.797359,0.336994,0.822471,1.215849,0
93,68.833333,0,270.253621,73.913046,0.785241,1,0.202996,1,0.797004,0.337484,0.821034,1.217977,0
94,68.833333,0,269.1781,74.988567,0.782116,1,0.203642,1,0.796358,0.338376,0.81843,1.221852,0.000001
95,68.833333,0,268.584709,75.581957,0.780391,1,0.204,1,0.796,0.338871,0.816993,1.224001,0.000001
96,68.833333,0,267.991318,76.175348,0.778667,1,0.20436,1,0.79564,0.339366,0.815556,1.226157,0.000001
97,68.833333,0,267.397928,76.768739,0.776943,1,0.20472,1,0.79528,0.339863,0.814119,1.228321,0.000001
98,68.833333,0,266.322407,77.84426,0.773818,1,0.205377,1,0.794623,0.340768,0.811515,1.232263,0.000001
99,68.833333,0,265.246886,78.919781,0.770693,1,0.206038,1,0.793962,0.341678,0.808911,1.23623,0.000001
100,68.833333,0,264.653495,79.513171,0.768969,1,0.206405,1,0.793595,0.342182,0.807474,1.23843,0.000002
101,68.833333,0,263.577974,80.588692,0.765844,1,0.207073,1,0.792927,0.343099,0.80487,1.242437,0.000002
102,68.833333,0,262.984584,81.182083,0.76412,1,0.207443,1,0.792557,0.343607,0.803433,1.244659,0.000003
103,68.833333,0,261.550556,82.616111,0.759953,1,0.208343,1,0.791657,0.344842,0.799961,1.250061,0.000003
104,68.833333,0,260.957165,83.209502,0.758229,1,0.208718,1,0.791282,0.345355,0.798524,1.25231,0.000004
105,68.833333,0,260.363774,83.802892,0.756505,1,0.209095,1,0.790905,0.34587,0.797087,1.254568,0.000004
106,68.833333,0,259.288253,84.878413,0.75338,1,0.20978,1,0.79022,0.346807,0.794483,1.25868,0.000005
107,68.833333,0,257.854226,86.312441,0.749213,1,0.210701,1,0.789299,0.348064,0.791011,1.264205,0.000005
108,68.833333,0,257.260835,86.905832,0.747489,1,0.211084,1,0.788916,0.348587,0.789574,1.266505,0.000006
109,68.833333,0,255.826807,88.33986,0.743322,1,0.212017,1,0.787983,0.349858,0.786102,1.272099,0.000006
110,68.833333,0,254.392779,89.773887,0.739156,1,0.212957,1,0.787043,0.351137,0.78263,1.277743,0.000006
111,68.833333,0,252.958751,91.207915,0.734989,1,0.213906,1,0.786094,0.352426,0.779158,1.283437,0.000007
112,68.833333,0,251.883231,92.283436,0.731864,1,0.214624,1,0.785376,0.353399,0.776553,1.287741,0.000007
113,68.833333,0,251.28984,92.876827,0.73014,1,0.215021,1,0.784979,0.353938,0.775117,1.290128,0.000007
114,68.833333,0,250.696449,93.470218,0.728416,1,0.215421,1,0.784579,0.354479,0.77368,1.292524,0.000007
115,68.833333,0,249.620928,94.545739,0.725291,1,0.216148,1,0.783852,0.355464,0.771076,1.29689,0.000007
116,68.833333,0,248.1869,95.979766,0.721124,1,0.217126,1,0.782874,0.356785,0.767603,1.302756,0.000008
117,68.833333,0,247.11138,97.055287,0.717999,1,0.217865,1,0.782135,0.357782,0.764999,1.307191,0.000008
118,68.833333,0,245.677352,98.489315,0.713832,1,0.218858,1,0.781142,0.35912,0.761527,1.313151,0.000008
119,68.833333,0,245.083961,99.082706,0.712108,1,0.219272,1,0.780728,0.359677,0.76009,1.315633,0.000009
120,68.833333,0,244.49057,99.676097,0.710384,1,0.219687,1,0.780313,0.360236,0.758654,1.318125,0.000011
121,68.833333,0,243.897179,100.269487,0.70866,1,0.220104,1,0.779896,0.360796,0.757217,1.320626,0.000011
122,68.833333,0,243.303789,100.862878,0.706936,1,0.220523,1,0.779477,0.361358,0.75578,1.323136,0.000011
