Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureAttributesUsed,measureNumIterations,measureOutOfBagError
bird_clean,5,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.47236941710825125,0.1382113821138211,0.37176791431459105,53.0023094688222,103.04460702922793,96.60983393767623,18258.0,-18161.390166062323,2.3563374131140544,445.3170731707317,-442.9607357576176,48.66304243325571,1.1869034739818467,50.37069255770446,0.5833333333333334,7.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.4166666666666667,5.0,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.4573883580352467,0.7227011494252874,0.49316334072431633,0.5853658536585366,0.10239938965758981,0.8976006103424102,0.4146341463414634,0.6289356984478937,0.5853658536585366,0.597223561168418,0.49794053023639395,0.7414832320004735,0.46754096587529065,0.5648331137461572,0.5853658536585366,0.001,0.0,0.0,0.0,0.0,0.0,1459.0,45121.0,6394.0,58.53658536585366,16.666666666666675,?,?,?,?,?,?,?
bird_clean,5,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,22.0,19.0,0.0,53.65853658536585,46.34146341463415,0.0,0.39565554693560906,0.1544715447154471,0.39302868179745754,58.873678170341826,108.18832560477647,98.91556611841285,20406.0,-20307.084433881588,2.4125747833759235,497.7073170731707,-495.29474228979484,38.866609519189694,0.947966085833895,39.29271301208757,0.7272727272727273,8.0,0.23333333333333334,7.0,0.7666666666666667,23.0,0.2727272727272727,3.0,0.5333333333333333,0.7272727272727273,0.6153846153846153,0.45435815877051927,0.746969696969697,0.46104951958610496,0.5365853658536586,0.12345277513486094,0.876547224865139,0.4634146341463415,NaN,0.5365853658536586,NaN,NaN,0.7065662953593989,0.406535225631002,NaN,0.5365853658536586,0.001,0.0,0.0,0.0,0.0,0.0,1411.0,45121.0,6394.0,53.65853658536585,16.666666666666675,?,?,?,?,?,?,?
bird_clean,5,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,26.0,15.0,0.0,63.41463414634146,36.58536585365854,0.0,0.5146014206787688,0.1219512195121951,0.3492151478847891,46.52498564043655,96.2339173236341,98.53530315655873,16110.0,-16011.46469684344,2.4033000769892374,392.9268292682927,-390.52352919130345,49.57480137900149,1.2091414970488168,50.311715487629954,0.9090909090909091,10.0,0.23333333333333334,7.0,0.7666666666666667,23.0,0.09090909090909091,1.0,0.5882352941176471,0.9090909090909091,0.7142857142857143,0.6077399860725146,0.8378787878787879,0.5591496021912091,0.6341463414634146,0.11321729883051806,0.8867827011694819,0.36585365853658536,0.6379005260640842,0.6341463414634146,0.5863266814486326,0.5326243720478411,0.7604645213164483,0.49000186630273773,0.4951178451178451,0.6341463414634146,0.001,0.0,0.0,0.0,0.0,0.0,1435.0,45121.0,6394.0,63.41463414634146,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,20.0,22.0,0.0,47.61904761904762,52.38095238095238,0.0,0.31958762886597936,0.17460317460317454,0.4178554470186724,66.44236161179202,114.8196266095651,101.60728801291077,23628.0,-23526.39271198709,2.4192211431645423,562.5714285714286,-560.1522074282641,35.16588417129248,0.8372829564593448,34.60960808916001,0.36363636363636365,4.0,0.22580645161290322,7.0,0.7741935483870968,24.0,0.6363636363636364,7.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.1378299120234604,0.5689149560117303,0.2988980716253444,0.47619047619047616,0.15086493982928617,0.8491350601707138,0.5238095238095238,0.4061041083099906,0.47619047619047616,0.43307529908515124,0.3082864149871805,0.662662768180595,0.3527676222003953,0.3489476041200179,0.47619047619047616,0.001,0.0,0.0,0.0,0.0,0.0,1471.0,45004.0,6511.0,47.61904761904762,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,20.0,22.0,0.0,47.61904761904762,52.38095238095238,0.0,0.3451452870304748,0.17460317460317454,0.4178554470186724,66.44236161179202,114.8196266095651,101.60728801291077,23628.0,-23526.39271198709,2.4192211431645423,562.5714285714286,-560.1522074282641,37.438569004930336,0.891394500117389,36.846342164130185,0.2727272727272727,3.0,0.0967741935483871,3.0,0.9032258064516129,28.0,0.7272727272727273,8.0,0.5,0.2727272727272727,0.3529411764705882,0.2210788441426909,0.5879765395894428,0.3268398268398268,0.47619047619047616,0.11698949271105469,0.8830105072889454,0.5238095238095238,0.4101473922902494,0.47619047619047616,0.4204066241881368,0.32470377673366213,0.6796004917397107,0.3677012471655329,0.3500323206205559,0.47619047619047616,0.001,0.0,0.0,0.0,0.0,0.0,1483.0,45004.0,6511.0,47.61904761904762,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,22.0,20.0,0.0,52.38095238095238,47.61904761904762,0.0,0.3978494623655914,0.15873015873015867,0.3984095364447978,60.66457478477752,110.00905375645691,100.37321250898027,21480.0,-21379.62678749102,2.389838393070959,511.42857142857144,-509.03873303550046,42.1934608949741,1.0046062117850976,42.0365751382114,0.5,6.0,0.2,6.0,0.8,24.0,0.5,6.0,0.5,0.5,0.5,0.3,0.65,0.39285714285714285,0.5238095238095238,0.10534027376132642,0.8946597262386736,0.47619047619047616,0.5178571428571429,0.5238095238095238,0.5144300144300145,0.4117602285617923,0.7092346250240987,0.44784580498866217,0.43308080808080807,0.5238095238095238,0.001,0.0,0.0,0.0,0.0,0.0,1447.0,45004.0,6511.0,52.38095238095238,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,23.0,18.0,0.0,56.09756097560975,43.90243902439025,0.0,0.44133232399697203,0.1463414634146341,0.3825460278380029,56.1756935270806,106.15065034916609,96.22957097582204,19332.0,-19235.770429024178,2.347062706727367,471.5121951219512,-469.16513241522387,42.56775683589274,1.03823797160714,44.235629863286,0.75,9.0,0.034482758620689655,1.0,0.9655172413793104,28.0,0.25,3.0,0.9,0.75,0.8181818181818182,0.7581041572481514,0.8577586206896551,0.7481707317073171,0.5609756097560976,0.09150770215431572,0.9084922978456844,0.43902439024390244,0.5878048780487806,0.5609756097560976,0.5717171717171717,0.47672779012777405,0.7347339538008908,0.4665179456672615,0.4150673400673401,0.5609756097560976,0.001,0.0,0.0,0.0,0.0,0.0,1447.0,45121.0,6394.0,56.09756097560975,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,22.0,19.0,0.0,53.65853658536585,46.34146341463415,0.0,0.4085041761579348,0.1544715447154471,0.39302868179745754,59.2378752886836,108.93755084190424,96.60983393767621,20406.0,-20309.390166062323,2.356337413114054,497.7073170731707,-495.3509796600567,41.6123183023816,1.0149345927410147,43.07254924920588,0.6666666666666666,8.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.3333333333333333,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5287356321839081,0.764367816091954,0.5420054200542005,0.5365853658536586,0.11071885895266888,0.8892811410473311,0.4634146341463415,NaN,0.5365853658536586,NaN,NaN,0.712933253450495,0.41543170293913895,NaN,0.5365853658536586,0.001,0.0,0.0,0.0,0.0,0.0,1459.0,45121.0,6394.0,53.65853658536585,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.469558599695586,0.1382113821138211,0.37176791431459105,53.002309468822176,103.0446070292279,96.60983393767621,18258.0,-18161.390166062323,2.356337413114054,445.3170731707317,-442.9607357576176,46.023576205017754,1.122526248902872,47.63860399005336,0.6666666666666666,8.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.3333333333333333,4.0,0.6153846153846154,0.6666666666666666,0.64,0.4832681048178826,0.7471264367816092,0.5078173858661663,0.5853658536585366,0.09442390754417668,0.9055760924558233,0.4146341463414634,0.5925294217977145,0.5853658536585366,0.5867717012573852,0.49290082525166895,0.74547097305718,0.47329372986719803,0.48254658385093174,0.5853658536585366,0.0,0.001,0.0,0.0,0.0,0.0,1411.0,45121.0,6394.0,58.53658536585366,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,20.0,21.0,0.0,48.78048780487805,51.21951219512195,0.0,0.35360360360360354,0.1707317073170731,0.4131969352706686,65.84273390842732,115.2570396284869,94.96372456336256,22554.0,-22459.036275436636,2.316188403984453,550.0975609756098,-547.7813725716253,35.56429786565139,0.867421899162229,37.450403329454346,0.4166666666666667,5.0,0.10344827586206896,3.0,0.896551724137931,26.0,0.5833333333333334,7.0,0.625,0.4166666666666667,0.5,0.35961261036947356,0.6566091954022989,0.43114837398373984,0.4878048780487805,0.10146779307285704,0.898532206927143,0.5121951219512195,0.4953542392566783,0.4878048780487805,0.47993758725466035,0.3779553854632954,0.6931685424879617,0.4133983456559304,0.3686307519640853,0.4878048780487805,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45121.0,6394.0,48.78048780487805,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,21.0,20.0,0.0,51.21951219512195,48.78048780487805,0.0,0.3628593628593629,0.1626016260162601,0.40323891927275585,62.70736562707364,112.47935338127233,94.96372456336256,21480.0,-21385.036275436636,2.316188403984453,523.9024390243902,-521.5862506204057,34.13784365054885,0.8326303329402159,35.9482990031326,0.8333333333333334,10.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.16666666666666666,2.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.6672365745026809,0.8477011494252874,0.6440185830429732,0.5121951219512195,0.11040184565703579,0.8895981543429643,0.4878048780487805,NaN,0.5121951219512195,NaN,NaN,0.7008966381470918,0.44503206490119035,NaN,0.5121951219512195,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45121.0,6394.0,51.21951219512195,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,22.0,19.0,0.0,53.65853658536585,46.34146341463415,0.0,0.3758012820512821,0.1544715447154471,0.39302868179745754,59.26720580953952,108.99843727170965,96.52018871170795,20406.0,-20309.479811288293,2.3541509441879986,497.7073170731707,-495.35316612898276,35.3719860724203,0.8627313676200072,36.64724089803779,1.0,11.0,0.3,9.0,0.7,21.0,0.0,0.0,0.55,1.0,0.7096774193548387,0.6204836822995429,0.85,0.55,0.5365853658536586,0.13532806459635724,0.8646719354036426,0.4634146341463415,0.39668989547038325,0.5365853658536586,0.4487571757438005,0.3650505212630628,0.7006286506286505,0.4220149570833687,0.2540820390282756,0.5365853658536586,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45121.0,6394.0,53.65853658536585,16.666666666666675,?,?,?,?,?,?,?
bird_clean,6,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,27.0,14.0,0.0,65.85365853658537,34.146341463414636,0.0,0.5480314960629922,0.1138211382113821,0.3373738848983159,43.67057270176597,93.56372176713735,96.52018871170795,15036.0,-14939.479811288293,2.3541509441879986,366.7317073170732,-364.3775563728852,50.32330412216654,1.2273976615162572,52.13759400375302,1.0,11.0,0.23333333333333334,7.0,0.7666666666666667,23.0,0.0,0.0,0.6111111111111112,1.0,0.7586206896551725,0.6844841258338418,0.8833333333333333,0.6111111111111112,0.6585365853658537,0.08558836241763072,0.9144116375823694,0.34146341463414637,NaN,0.6585365853658537,NaN,NaN,0.7864741114741114,0.5427362775369914,NaN,0.6585365853658537,0.001,0.0,0.0,0.0,0.0,0.0,1399.0,45121.0,6394.0,65.85365853658537,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,22.0,20.0,0.0,52.38095238095238,47.61904761904762,0.0,0.3740685543964233,0.15873015873015867,0.3984095364447978,60.635303578608735,109.94924714794493,100.66383024486619,21480.0,-21379.336169755134,2.3967578629730046,511.42857142857144,-509.03181356559844,37.66410386262058,0.8967643776814423,37.415726950784716,0.5454545454545454,6.0,0.12903225806451613,4.0,0.8709677419354839,27.0,0.45454545454545453,5.0,0.6,0.5454545454545454,0.5714285714285713,0.4298690382306285,0.7082111436950147,0.4463203463203463,0.5238095238095238,0.12945237962801337,0.8705476203719865,0.47619047619047616,0.4443191311612364,0.5238095238095238,0.4730094310451453,0.3769418744446803,0.6971785720907553,0.3901808091657716,0.32459415584415585,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,45004.0,6511.0,52.38095238095238,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,22.0,20.0,0.0,52.38095238095238,47.61904761904762,0.0,0.38144329896907225,0.15873015873015867,0.3984095364447978,60.635303578608735,109.94924714794493,100.66383024486619,21480.0,-21379.336169755134,2.3967578629730046,511.42857142857144,-509.03181356559844,42.53534004924853,1.0127461916487746,42.25483964377345,0.45454545454545453,5.0,0.25806451612903225,8.0,0.7419354838709677,23.0,0.5454545454545454,6.0,0.38461538461538464,0.45454545454545453,0.41666666666666663,0.1868645580647745,0.5982404692082112,0.3176823176823177,0.5238095238095238,0.133328314260344,0.866671685739656,0.47619047619047616,0.4558913308913309,0.5238095238095238,0.483481898506529,0.37026802822634186,0.6952406047745899,0.3983952555381127,0.42761357416529827,0.5238095238095238,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45004.0,6511.0,52.38095238095238,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,26.0,16.0,0.0,61.904761904761905,38.095238095238095,0.0,0.5105608157319738,0.12698412698412695,0.3563483225498991,48.50824286288699,98.34159627909189,100.66383024486619,17184.0,-17083.336169755134,2.3967578629730046,409.14285714285717,-406.7460992798841,51.002862514753396,1.2143538693988905,50.6665228123033,0.5454545454545454,6.0,0.03225806451612903,1.0,0.967741935483871,30.0,0.45454545454545453,5.0,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.6054493496206035,0.7565982404692082,0.5865800865800865,0.6190476190476191,0.08890480718828006,0.9110951928117198,0.38095238095238093,NaN,0.6190476190476191,NaN,NaN,0.7650714059296695,0.4930438842203548,NaN,0.6190476190476191,0.001,0.0,0.0,0.0,0.0,0.0,1435.0,45004.0,6511.0,61.904761904761905,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,20.0,21.0,0.0,48.78048780487805,51.21951219512195,0.0,0.34871406959152795,0.1707317073170731,0.4131969352706686,65.50585905264896,114.59168838261101,96.52018871170796,22554.0,-22457.479811288293,2.354150944187999,550.0975609756098,-547.7434100314217,33.37636211604513,0.8140576125864666,34.57966935366814,0.8181818181818182,9.0,0.23333333333333334,7.0,0.7666666666666667,23.0,0.18181818181818182,2.0,0.5625,0.8181818181818182,0.6666666666666666,0.531215016673469,0.7924242424242425,0.5090077605321508,0.4878048780487805,0.1035260937699962,0.8964739062300038,0.5121951219512195,NaN,0.4878048780487805,NaN,NaN,0.6921393921393922,0.422421815246027,NaN,0.4878048780487805,0.001,0.0,0.0,0.0,0.0,0.0,1411.0,45121.0,6394.0,48.78048780487805,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,21.0,20.0,0.0,51.21951219512195,48.78048780487805,0.0,0.36483346243222314,0.1626016260162601,0.40323891927275585,62.355658198614314,111.76756889296963,96.60983393767626,21480.0,-21383.390166062323,2.356337413114055,523.9024390243902,-521.5461016112762,35.023638058815834,0.8542350746052643,36.25266355535799,0.6666666666666666,8.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.3333333333333333,4.0,0.6153846153846154,0.6666666666666666,0.64,0.4832681048178826,0.7471264367816092,0.5078173858661663,0.5121951219512195,0.11858882144836728,0.8814111785516328,0.4878048780487805,0.44056553202894666,0.5121951219512195,0.4724953095684803,0.36883445894518285,0.6968031502514261,0.4210013662720385,0.298974358974359,0.5121951219512195,0.001,0.0,0.01,0.0,10.0,0.0,1411.0,45121.0,6394.0,51.21951219512195,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,30.0,11.0,0.0,73.17073170731707,26.829268292682926,0.0,0.6487538940809968,0.08943089430894309,0.2990499863048703,34.295612009237885,82.8890475330402,96.60983393767626,11814.0,-11717.390166062323,2.356337413114055,288.1463414634146,-285.7900040503006,61.164967021634865,1.4918284639423138,63.31132611312929,1.0,12.0,0.10344827586206896,3.0,0.896551724137931,26.0,0.0,0.0,0.8,1.0,0.888888888888889,0.8469010445797932,0.9482758620689655,0.8,0.7317073170731707,0.06491934683692463,0.9350806531630754,0.2682926829268293,0.6704011435718753,0.7317073170731707,0.6903832752613241,0.6489470999657612,0.8333939851181231,0.6258981549879825,0.5978306878306878,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,45121.0,6394.0,73.17073170731707,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,20.0,21.0,0.0,48.78048780487805,51.21951219512195,0.0,0.34822104466313397,0.1707317073170731,0.4131969352706686,65.53830911492734,114.65580664671724,96.22957097582211,22554.0,-22457.770429024178,2.347062706727369,550.0975609756098,-547.7504982688824,33.97997755255753,0.8287799403062812,35.31136760559295,0.75,9.0,0.20689655172413793,6.0,0.7931034482758621,23.0,0.25,3.0,0.6,0.75,0.6666666666666665,0.5130265943127593,0.771551724137931,0.523170731707317,0.4878048780487805,0.10808829143564216,0.891911708564358,0.5121951219512195,NaN,0.4878048780487805,NaN,NaN,0.6898582933065692,0.4086850488397187,NaN,0.4878048780487805,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45121.0,6394.0,48.78048780487805,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,18.0,23.0,0.0,43.90243902439025,56.09756097560975,0.0,0.29574309185959674,0.1869918699186991,0.4324255657551934,71.7800528401585,119.99145643189935,96.22957097582211,24702.0,-24605.770429024178,2.347062706727369,602.4878048780488,-600.1407421713214,28.727362701004996,0.7006673829513413,29.852946874534858,0.5,6.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.5,6.0,0.5454545454545454,0.5,0.5217391304347826,0.3364017601033428,0.6637931034482759,0.4190687361419069,0.43902439024390244,0.108075091748965,0.891924908251035,0.5609756097560976,0.5072062084257206,0.43902439024390244,0.46536383376256113,0.35153927976800997,0.6654746492474688,0.418683413552539,0.3020358868184955,0.43902439024390244,0.0,0.001,0.0,0.0,0.0,0.0,1483.0,45121.0,6394.0,43.90243902439025,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.4630200308166409,0.1382113821138211,0.37176791431459105,53.08988764044945,103.23664991781175,95.90718233140723,18258.0,-18162.092817668592,2.339199569058713,445.3170731707317,-442.97787360167297,44.073495979705456,1.0749633165781818,45.95432261518173,0.75,9.0,0.1724137931034483,5.0,0.8275862068965517,24.0,0.25,3.0,0.6428571428571429,0.75,0.6923076923076924,0.5541923614671027,0.7887931034482759,0.5553135888501742,0.5853658536585366,0.09704396713018054,0.9029560328698195,0.4146341463414634,NaN,0.5853658536585366,NaN,NaN,0.744160943264178,0.5046188493243817,NaN,0.5853658536585366,0.001,0.0,0.0,0.0,0.0,0.0,1447.0,45121.0,6394.0,58.53658536585366,16.666666666666675,?,?,?,?,?,?,?
bird_clean,7,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,24.0,17.0,0.0,58.53658536585366,41.46341463414634,0.0,0.4609435421500387,0.1382113821138211,0.37176791431459105,53.08988764044945,103.23664991781175,95.90718233140723,18258.0,-18162.092817668592,2.339199569058713,445.3170731707317,-442.97787360167297,45.60856040978417,1.1124039124337601,47.5548955782934,0.6666666666666666,8.0,0.20689655172413793,6.0,0.7931034482758621,23.0,0.3333333333333333,4.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.44114814843152456,0.7298850574712644,0.478513356562137,0.5853658536585366,0.11062296194649787,0.8893770380535021,0.4146341463414634,0.6777003484320557,0.5853658536585366,0.5680112570356473,0.5005394542711507,0.7373714458560194,0.46901787484773805,0.500071225071225,0.5853658536585366,0.001,0.0,0.01,0.0,10.0,0.0,1399.0,45121.0,6394.0,58.53658536585366,16.666666666666675,?,?,?,?,?,?,?
bird_clean,8,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,25.0,17.0,0.0,59.523809523809526,40.476190476190474,0.0,0.47959183673469385,0.13492063492063489,0.36731544334622646,51.54000804181743,101.36819721263616,100.66383024486618,18258.0,-18157.336169755134,2.396757862973004,434.7142857142857,-432.3175278513127,48.094333708663804,1.1451031835396144,47.77717437501997,0.6363636363636364,7.0,0.06451612903225806,2.0,0.9354838709677419,29.0,0.36363636363636365,4.0,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.6127441832497967,0.7859237536656891,0.5901875901875903,0.5952380952380952,0.09518012203744888,0.904819877962551,0.40476190476190477,0.6362433862433863,0.5952380952380952,0.5894909688013137,0.5187971162106796,0.7500289866003232,0.4744425547996977,0.49031198686371097,0.5952380952380952,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45004.0,6511.0,59.523809523809526,16.666666666666675,?,?,?,?,?,?,?
bird_clean,8,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,18.0,24.0,0.0,42.857142857142854,57.142857142857146,0.0,0.2955974842767295,0.19047619047619038,0.43643578047198467,72.76236429433047,120.44336568727996,100.66383024486618,25776.0,-25675.336169755134,2.396757862973004,613.7142857142857,-611.3175278513127,29.02940203703264,0.6911762389769676,28.837966890806968,0.6363636363636364,7.0,0.06451612903225806,2.0,0.9354838709677419,29.0,0.36363636363636365,4.0,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.6127441832497967,0.7859237536656891,0.5901875901875903,0.42857142857142855,0.09511042369188848,0.9048895763081115,0.5714285714285714,0.49100529100529094,0.42857142857142855,0.4496746524696835,0.347631082081003,0.6667305024397701,0.4078609221466365,0.3040372670807453,0.42857142857142855,0.001,0.0,0.0,0.0,0.0,0.0,1447.0,45004.0,6511.0,42.857142857142854,16.666666666666675,?,?,?,?,?,?,?
bird_clean,8,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,371.0,42.0,15.0,27.0,0.0,35.714285714285715,64.28571428571429,0.0,0.20920502092050208,0.21428571428571425,0.4629100498862757,81.85765983112181,127.74948093961022,100.66383024486618,28998.0,-28897.336169755134,2.396757862973004,690.4285714285714,-688.0318135655984,21.62690769153655,0.5149263736080132,21.48428848666775,0.2727272727272727,3.0,0.1935483870967742,6.0,0.8064516129032258,25.0,0.7272727272727273,8.0,0.3333333333333333,0.2727272727272727,0.3,0.0848415022961257,0.5395894428152492,0.2813852813852814,0.35714285714285715,0.10979994808517728,0.8902000519148227,0.6428571428571429,0.41147741147741146,0.35714285714285715,0.3701315308732189,0.2599534062964584,0.6236714545288399,0.3854439211582069,0.2341432225063939,0.35714285714285715,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45004.0,6511.0,35.714285714285715,16.666666666666675,?,?,?,?,?,?,?
bird_clean,8,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,25.0,16.0,0.0,60.97560975609756,39.02439024390244,0.0,0.48387096774193544,0.1300813008130081,0.36066785386697287,49.909225944875395,100.02382590973461,96.52018871170795,17184.0,-17087.479811288293,2.3541509441879986,419.1219512195122,-416.7678002753242,47.90885876781242,1.1685087504344491,49.636101428385466,0.6363636363636364,7.0,0.23333333333333334,7.0,0.7666666666666667,23.0,0.36363636363636365,4.0,0.5,0.6363636363636364,0.56,0.37657264700669,0.7015151515151515,0.4157427937915743,0.6097560975609756,0.11217994998482805,0.8878200500151718,0.3902439024390244,0.6121951219512195,0.6097560975609756,0.595075493612079,0.5100206709850679,0.7487880737880738,0.4946063850882412,0.5258730158730158,0.6097560975609756,0.001,0.0,0.0,0.0,0.0,0.0,1399.0,45121.0,6394.0,60.97560975609756,16.666666666666675,?,?,?,?,?,?,?
bird_clean,8,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02310061311E7,372.0,41.0,25.0,16.0,0.0,60.97560975609756,39.02439024390244,0.0,0.49421742482652276,0.1300813008130081,0.36066785386697287,49.88452655889145,99.96795268982841,96.60983393767624,17184.0,-17087.390166062323,2.356337413114055,419.1219512195122,-416.7656138063981,47.18306028992236,1.1508063485346918,48.838775895588974,0.8333333333333334,10.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.16666666666666666,2.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.6672365745026809,0.8477011494252874,0.6440185830429732,0.6097560975609756,0.09242237505483929,0.9075776249451608,0.3902439024390244,0.5749128919860627,0.6097560975609756,0.5892205355619989,0.5061852147166765,0.7586668612530681,0.488116483952296,0.433003108003108,0.6097560975609756,0.001,0.0,0.0,0.0,0.0,0.0,1423.0,45121.0,6394.0,60.97560975609756,16.666666666666675,?,?,?,?,?,?,?
